ID;Ligand;R_NBO_min;R_NBO_max;R_NBO_avg;RBack_NBO_min;RBack_NBO_max;RBack_NBO_avg;P_NMR_min;P_NMR_max;P_NMR_avg;aniso_P_NMR_min;aniso_P_NMR_max;aniso_P_NMR_avg;P_NBO_min;P_NBO_max;P_NBO_avg;Cl_NBO_min;Cl_NBO_max;Cl_NBO_avg;P_Pd_bond_occ_min;P_Pd_bond_occ_max;P_Pd_bond_occ_avg;P_Pd_bond_eng_min;P_Pd_bond_eng_max;P_Pd_bond_eng_avg;P_Pd_antibond_occ_min;P_Pd_antibond_occ_max;P_Pd_antibond_occ_avg;P_Pd_antibond_eng_min;P_Pd_antibond_eng_max;P_Pd_antibond_eng_avg;P_R_bond_occ_min;P_R_bond_occ_max;P_R_bond_occ_avg;P_R_bond_eng_min;P_R_bond_eng_max;P_R_bond_eng_avg;P_R_antibond_occ_min;P_R_antibond_occ_max;P_R_antibond_occ_avg;P_R_antibond_eng_min;P_R_antibond_eng_max;P_R_antibond_eng_avg;P_RBack_bond_occ_min;P_RBack_bond_occ_max;P_RBack_bond_occ_avg;P_RBack_bond_eng_min;P_RBack_bond_eng_max;P_RBack_bond_eng_avg;P_RBack_antibond_occ_min;P_RBack_antibond_occ_max;P_RBack_antibond_occ_avg;P_RBack_antibond_eng_min;P_RBack_antibond_eng_max;P_RBack_antibond_eng_avg;P_R_distance_min;P_R_distance_max;P_R_distance_avg;P1_RBack1/P2_RBack2_distance_min;P1_RBack1/P2_RBack2_distance_max;P1_RBack1/P2_RBack2_distance_avg;Cl-Pd_distance_min;Cl-Pd_distance_max;Cl-Pd_distance_avg;P-Pd_distance_min;P-Pd_distance_max;P-Pd_distance_avg;X_Angle_Sum_min;X_Angle_Sum_max;X_Angle_Sum_avg;angle_Pd_P1_RBack1/Pd_P2_RBack2_min;angle_Pd_P1_RBack1/Pd_P2_RBack2_max;angle_Pd_P1_RBack1/Pd_P2_RBack2_avg;angle_RPPd_min;angle_RPPd_max;angle_RPPd_avg;angle_R1_P1_R2/R3_P2_R4_min;angle_R1_P1_R2/R3_P2_R4_max;angle_R1_P1_R2/R3_P2_R4_avg;angle_RPRBack_min;angle_RPRBack_max;angle_RPRBack_avg;NoPd_R_NBO_min;NoPd_R_NBO_max;NoPd_R_NBO_avg;NoPd_Rback_NBO_min;NoPd_Rback_NBO_max;NoPd_Rback_NBO_avg;NoPd_P_NMR_min;NoPd_P_NMR_max;NoPd_P_NMR_avg;NoPd_aniso_P_NMR_min;NoPd_aniso_P_NMR_max;NoPd_aniso_P_NMR_avg;NoPd_P_NBO_min;NoPd_P_NBO_max;NoPd_P_NBO_avg;NoPd_P_LP_occ_min;NoPd_P_LP_occ_max;NoPd_P_LP_occ_avg;NoPd_P_LP_eng_min;NoPd_P_LP_eng_max;NoPd_P_LP_eng_avg;NoPd_P_R_bond_occ_min;NoPd_P_R_bond_occ_max;NoPd_P_R_bond_occ_avg;NoPd_P_R_bond_eng_min;NoPd_P_R_bond_eng_max;NoPd_P_R_bond_eng_avg;NoPd_P_R_antibond_occ_min;NoPd_P_R_antibond_occ_max;NoPd_P_R_antibond_occ_avg;NoPd_P_R_antibond_eng_min;NoPd_P_R_antibond_eng_max;NoPd_P_R_antibond_eng_avg;NoPd_P_RBack_bond_occ_min;NoPd_P_RBack_bond_occ_max;NoPd_P_RBack_bond_occ_avg;NoPd_P_RBack_bond_eng_min;NoPd_P_RBack_bond_eng_max;NoPd_P_RBack_bond_eng_avg;NoPd_P_RBack_antibond_occ_min;NoPd_P_RBack_antibond_occ_max;NoPd_P_RBack_antibond_occ_avg;NoPd_P_RBack_antibond_eng_min;NoPd_P_RBack_antibond_eng_max;NoPd_P_RBack_antibond_eng_avg;NoPd_LP_P_s_min;NoPd_LP_P_s_max;NoPd_LP_P_s_avg;quadrants_3.0_Ang_min;quadrants_3.0_Ang_max;quadrants_3.0_Ang_avg;quadrants_4.0_Ang_min;quadrants_4.0_Ang_max;quadrants_4.0_Ang_avg;quadrants_5.0_Ang_min;quadrants_5.0_Ang_max;quadrants_5.0_Ang_avg;quadrants_6.0_Ang_min;quadrants_6.0_Ang_max;quadrants_6.0_Ang_avg;quadrants_7.0_Ang_min;quadrants_7.0_Ang_max;quadrants_7.0_Ang_avg;octants_3.0_Ang_min;octants_3.0_Ang_max;octants_3.0_Ang_avg;octants_4.0_Ang_min;octants_4.0_Ang_max;octants_4.0_Ang_avg;octants_5.0_Ang_min;octants_5.0_Ang_max;octants_5.0_Ang_avg;octants_6.0_Ang_min;octants_6.0_Ang_max;octants_6.0_Ang_avg;octants_7.0_Ang_min;octants_7.0_Ang_max;octants_7.0_Ang_avg;Homo;Lumo;dipole;Pd_NBO;Pd_LP_1_occ;Pd_LP_1_eng;Pd_LP_2_occ;Pd_LP_2_eng;Pd_LP_3_occ;Pd_LP_3_eng;Pd_LP_4_occ;Pd_LP_4_eng;bite_angle;NoPd_Homo;NoPd_Lumo;NoPd_dipole;pol;Vbur%_3.0_Ang;Vbur%_4.0_Ang;Vbur%_5.0_Ang;Vbur%_6.0_Ang;Vbur%_7.0_Ang
446;R-pCF3-C2-Tunephos;-0.35714;-0.33178;-0.3438575;-0.32712;-0.32437;-0.325745;239.73;241.1663;240.44815;117.8123;124.7748;121.29355;1.19822;1.20022;1.19922;-0.41225;-0.40747;-0.40986;1.77668;1.77762;1.77715;-0.45789;-0.45775;-0.45782;0.17602;0.17613;0.176075;0.57579;0.59174;0.583765;1.95405;1.95701;1.9556025;-0.64073;-0.63292;-0.63734;0.06848;0.06994;0.0691525;0.18295;0.18736;0.1851475;1.94948;1.95053;1.950005;-0.6247;-0.62323;-0.623965;0.07598;0.07922;0.0776;0.17535;0.17721;0.17628;1.829537059;1.83876205;1.833922164;1.85111695;1.853192281;1.852154615;2.378096092;2.378255715;2.378175904;2.282056358;2.283019706;2.282538032;314.1526165;314.7432792;314.4479479;110.7811983;111.9519555;111.3665769;112.5209359;116.970376;114.911137;105.0998269;106.7452491;105.922538;102.5483121;107.0951401;104.2627049;-0.32006;-0.30862;-0.314295;-0.29166;-0.28636;-0.28901;290.6036;293.5504;292.077;58.4383;59.4065;58.9224;0.84324;0.8451;0.84417;1.86083;1.86488;1.862855;-0.35247;-0.35126;-0.351865;1.94973;1.95551;1.9528625;-0.59072;-0.58397;-0.5878475;0.03516;0.04466;0.03997;0.21325;0.21545;0.21443;1.94967;1.95077;1.95022;-0.57656;-0.57544;-0.576;0.04407;0.04521;0.04464;0.20372;0.20557;0.204645;42.81;42.94;42.875;54.99106079;58.62634088;56.96886174;54.03451058;59.7138601;56.76750357;49.19349752;56.20920185;52.66153701;44.70452175;49.76915053;47.2847975;37.77944132;41.73047255;39.88973204;15.12961859;33.4624553;24.49716925;11.85835764;34.01713115;23.4567997;6.709028413;28.76446659;18.07338148;4.080003628;25.45058733;14.92221869;2.630605193;21.73992247;12.23450584;-0.24787;-0.10551;13.2829;-0.20669;1.98754;-0.31042;1.96863;-0.32294;1.95901;-0.315;1.95227;-0.33488;93.75000522;-0.21548;-0.06469;3.1721;581.21;56.96886174;56.76750357;52.66153701;47.2847975;39.88973204
447;R-oTol-H8BINAP;-0.36171;-0.35571;-0.3593375;-0.35328;-0.33798;-0.34563;241.0817;249.3374;245.20955;105.695;119.8807;112.78785;1.18693;1.19678;1.191855;-0.41738;-0.40286;-0.41012;1.76864;1.77599;1.772315;-0.42324;-0.41533;-0.419285;0.17606;0.17804;0.17705;0.60396;0.64121;0.622585;1.9506;1.95389;1.9518;-0.60586;-0.59919;-0.6023925;0.06704;0.08017;0.07215;0.20637;0.2117;0.20915;1.95175;1.95389;1.95282;-0.60262;-0.60183;-0.602225;0.06029;0.06704;0.063665;0.21023;0.2164;0.213315;1.843488656;1.849862156;1.846849484;1.839361486;1.865031603;1.852196545;2.38433919;2.385054919;2.384697054;2.301034018;2.322811494;2.311922756;318.530176;323.8291397;321.1796579;96.63735751;119.1774566;107.9074071;108.6184087;120.386052;114.0042455;99.517678;112.7107293;106.1142036;100.8435787;114.9052696;107.5327271;-0.33103;-0.3204;-0.3260625;-0.32843;-0.29125;-0.30984;286.3119;287.6951;287.0035;58.8581;85.2193;72.0387;0.84847;0.84975;0.84911;1.84116;1.84731;1.844235;-0.32355;-0.30903;-0.31629;1.94779;1.95561;1.951105;-0.55869;-0.54801;-0.5546175;0.04009;0.04968;0.04425;0.23467;0.23755;0.2363975;1.94668;1.95673;1.951705;-0.56053;-0.54633;-0.55343;0.04169;0.04363;0.04266;0.22283;0.23981;0.23132;40.88;42.31;41.595;53.22929082;69.57687723;61.05948302;55.55055552;69.93979269;61.76447769;54.7065687;65.36138879;59.66797799;50.20273028;59.87709193;54.56608009;42.74491498;53.33194811;46.56693498;12.54469607;40.05512515;25.87902265;14.36285767;40.26131215;25.92948917;11.81135883;33.06581312;22.47682192;8.73962538;26.5163953;18.69155064;6.341688346;20.97026693;14.40627793;-0.22399;-0.07734;11.9131;-0.19644;1.98403;-0.27937;1.97115;-0.29045;1.96669;-0.2862;1.95288;-0.30927;94.61363935;-0.18648;-0.03163;2.3628;623.45;61.05948302;61.76447769;59.66797799;54.56608009;46.56693498
448;R-oTol-C2-Tunephos;-0.38161;-0.34155;-0.3596725;-0.31918;-0.31389;-0.316535;235.9059;237.3586;236.63225;117.0748;117.1027;117.08875;1.1935;1.21774;1.20562;-0.44053;-0.4198;-0.430165;1.76793;1.77403;1.77098;-0.42961;-0.42795;-0.42878;0.18437;0.18594;0.185155;0.6465;0.64954;0.64802;1.95007;1.9545;1.952235;-0.60973;-0.60014;-0.60497;0.06458;0.07171;0.06895;0.21037;0.21704;0.2143525;1.94607;1.94954;1.947805;-0.6002;-0.59155;-0.595875;0.08134;0.08242;0.08188;0.19247;0.20757;0.20002;1.834295699;1.849949609;1.840335515;1.848960254;1.872715636;1.860837945;2.393011386;2.407345427;2.400178407;2.273886019;2.289889672;2.281887846;318.0157009;319.5918417;318.8037713;108.261706;113.4280278;110.8448669;109.1084456;117.9076483;113.2865377;104.2594637;107.398756;105.8291098;103.7585141;109.9977231;106.4873307;-0.34119;-0.32029;-0.3275975;-0.28024;-0.2743;-0.27727;292.3417;292.3917;292.3667;28.8998;76.397;52.6484;0.83694;0.84981;0.843375;1.84014;1.85189;1.846015;-0.32175;-0.31386;-0.317805;1.95173;1.95373;1.9528625;-0.56339;-0.55479;-0.5583525;0.03473;0.04871;0.0416675;0.23655;0.24626;0.2421075;1.94933;1.95184;1.950585;-0.55524;-0.54333;-0.549285;0.04672;0.04846;0.04759;0.21932;0.23427;0.226795;40.86;42.23;41.545;56.57777116;82.22213945;68.64198451;54.30451244;80.27589845;67.10050587;50.56131942;72.22966794;61.29931254;46.9903397;62.08172706;54.3115334;40.33604117;49.88785345;44.8357793;15.59147795;68.04976162;40.54119487;11.39594066;65.51424493;37.7381913;7.93415534;54.11213774;30.20403015;6.045625652;42.59966438;23.76729103;4.581499804;32.58796673;18.25512487;-0.22265;-0.08396;12.886;-0.2491;1.98715;-0.28671;1.96822;-0.2978;1.95915;-0.29097;1.95286;-0.30671;96.11503671;-0.18484;-0.03242;2.6365;563.75;68.64198451;67.10050587;61.29931254;54.3115334;44.8357793
449;R-MeDA-H8BINAP;-0.36979;-0.34432;-0.3556625;-0.34301;-0.34275;-0.34288;239.0009;247.8379;243.4194;126.3082;127.2007;126.75445;1.19983;1.2063;1.203065;-0.421;-0.41472;-0.41786;1.77502;1.77693;1.775975;-0.41505;-0.40588;-0.410465;0.17402;0.17466;0.17434;0.56499;0.64576;0.605375;1.952;1.95531;1.953715;-0.59725;-0.59297;-0.5948675;0.06796;0.07684;0.0709125;0.22071;0.23072;0.2265175;1.94998;1.95371;1.951845;-0.59421;-0.58674;-0.590475;0.06806;0.06848;0.06827;0.22076;0.23072;0.22574;1.827547131;1.839279599;1.833300854;1.840686366;1.856959336;1.848822851;2.371475184;2.393927128;2.382701156;2.292742502;2.3185895;2.305666001;313.7305409;316.982205;315.3563729;99.06612692;119.086309;109.0762179;109.552613;123.3532124;115.9111602;99.45510908;108.7451796;104.1001444;102.3940919;112.4791657;105.6281143;-0.33028;-0.31917;-0.325585;-0.31503;-0.29564;-0.305335;296.0055;312.2279;304.1167;32.8731;85.5963;59.2347;0.8435;0.84674;0.84512;1.86183;1.87213;1.86698;-0.31681;-0.3071;-0.311955;1.94799;1.95335;1.95165;-0.55133;-0.5415;-0.5463675;0.04052;0.04478;0.042175;0.24972;0.25971;0.25546;1.94601;1.95361;1.94981;-0.54431;-0.53462;-0.539465;0.04604;0.04882;0.04743;0.23915;0.2486;0.243875;42.05;43.05;42.55;50.76728248;61.69919547;55.88125745;52.44863758;61.40059587;56.23836199;50.54634039;60.26773044;54.47064899;45.8882489;58.25751735;51.41287587;38.81181581;51.76417345;46.02932889;9.348927294;26.28128725;18.59728844;9.971448079;25.64707343;18.70771523;8.087099114;24.19507426;17.22548958;6.786702345;24.04734909;16.5227448;5.987031987;23.2393845;15.2601857;-0.21198;-0.06173;11.3683;-0.1778;1.9866;-0.26945;1.97105;-0.27922;1.96546;-0.27718;1.95363;-0.3007;94.48950209;-0.17705;-0.02264;1.4135;846.1;55.88125745;56.23836199;54.47064899;51.41287587;46.02932889
450;R-MeDA-C2-Tunephos;-0.3762;-0.35463;-0.365535;-0.31185;-0.31067;-0.31126;238.0347;239.3555;238.6951;123.2299;127.8448;125.53735;1.21334;1.21354;1.21344;-0.43747;-0.43647;-0.43697;1.76863;1.7688;1.768715;-0.4168;-0.41651;-0.416655;0.17743;0.17745;0.17744;0.60503;0.60612;0.605575;1.95391;1.95604;1.95503;-0.60357;-0.59687;-0.600275;0.06666;0.07205;0.0693725;0.22722;0.23154;0.2293825;1.94926;1.94948;1.94937;-0.58716;-0.5865;-0.58683;0.08158;0.08213;0.081855;0.20809;0.20899;0.20854;1.820667216;1.829692266;1.825277741;1.856658949;1.857465003;1.857061976;2.388818018;2.389397388;2.389107703;2.285815957;2.286068654;2.285942305;315.0279712;315.3998115;315.2138913;111.4031616;111.557647;111.4804043;112.3582283;116.7224518;114.4998418;106.9521114;107.1930134;107.0725624;102.4909001;105.7021667;104.0706645;-0.33779;-0.32766;-0.3326325;-0.27476;-0.27311;-0.273935;295.2912;296.6342;295.9627;55.5174;56.1712;55.8443;0.84917;0.85171;0.85044;1.85786;1.85976;1.85881;-0.31163;-0.31071;-0.31117;1.95047;1.95433;1.952465;-0.55452;-0.54827;-0.5513925;0.03512;0.04759;0.0412875;0.25792;0.2612;0.2595225;1.94962;1.94976;1.94969;-0.53867;-0.53787;-0.53827;0.04832;0.04877;0.048545;0.23747;0.23789;0.23768;42.16;42.24;42.2;55.57583433;59.34520262;57.41675358;54.1555459;60.15144932;57.05535038;51.13446438;58.82264829;54.98604585;47.88607193;54.05551272;50.97770874;42.89520275;47.51996721;45.10205621;15.44249106;34.04350417;24.75417163;12.03215195;34.73403265;23.53128297;9.129324209;33.98032229;21.55206395;7.389904304;33.07632999;20.30772371;5.541292133;31.0196228;18.27633025;-0.212;-0.07376;11.9688;-0.19511;1.98766;-0.2763;1.96935;-0.28695;1.96034;-0.28056;1.95406;-0.30155;93.19919871;-0.17531;-0.02629;1.3591;786.21;57.41675358;57.05535038;54.98604585;50.97770874;45.10205621
451;R-IDPA-H8BINAP;-0.36437;-0.33811;-0.3515325;-0.34866;-0.34856;-0.34861;239.8519;242.2659;241.0589;123.9026;126.2038;125.0532;1.22127;1.22224;1.221755;-0.44277;-0.43966;-0.441215;1.76214;1.76344;1.76279;-0.41745;-0.41449;-0.41597;0.1833;0.1838;0.18355;0.57668;0.57829;0.577485;1.95208;1.95565;1.9538375;-0.60555;-0.5927;-0.59932;0.066;0.07247;0.069335;0.225;0.22702;0.2260275;1.94765;1.95208;1.949865;-0.5927;-0.58834;-0.59052;0.06664;0.08366;0.07515;0.21332;0.22595;0.219635;1.821343962;1.834056398;1.828075024;1.845909548;1.847082563;1.846496055;2.394110233;2.395348998;2.394729615;2.277424817;2.282750212;2.280087514;318.3835829;320.1542176;319.2689002;111.5035278;111.53227;111.5178989;104.9890098;120.1174332;112.4095095;107.5015285;108.4013686;107.9514485;103.4762063;108.2766427;105.6587258;-0.32383;-0.3163;-0.3202875;-0.30645;-0.30562;-0.306035;300.0833;300.4901;300.2867;44.9837;45.5249;45.2543;0.85153;0.85251;0.85202;1.85811;1.86023;1.85917;-0.30747;-0.30449;-0.30598;1.95371;1.95522;1.9544625;-0.55618;-0.54918;-0.552925;0.03843;0.04238;0.0406375;0.25431;0.2579;0.2557375;1.94857;1.94878;1.948675;-0.54103;-0.5402;-0.540615;0.04906;0.04989;0.049475;0.24101;0.24204;0.241525;41.29;41.61;41.45;55.03575685;68.05721097;61.64518772;54.97796537;74.19309788;64.79423996;54.9296774;77.61502318;66.43258648;54.15619756;74.19429453;64.34226042;54.13604459;66.71125963;60.54099327;13.44606675;46.00715137;29.5068534;12.8049159;56.61970083;34.88067159;14.66210463;62.216581;38.61160165;15.70048528;63.44051884;39.81473083;16.70015883;60.73447453;38.93904806;-0.21439;-0.07189;10.4709;-0.21681;1.98756;-0.28093;1.96844;-0.29235;1.95829;-0.28419;1.95586;-0.30122;96.52216869;-0.17718;-0.02236;0.768;1001.69;61.64518772;64.79423996;66.43258648;64.34226042;60.54099327
452;R-IDPA-C2-Tunephos;-0.36597;-0.34644;-0.3562025;-0.31731;-0.3173;-0.317305;233.4164;233.4235;233.41995;140.1617;140.177;140.16935;1.21322;1.21322;1.21322;-0.4432;-0.44316;-0.44318;1.75848;1.75848;1.75848;-0.42142;-0.42141;-0.421415;0.18517;0.18518;0.185175;0.56254;0.56255;0.562545;1.95287;1.95487;1.95387;-0.60562;-0.59923;-0.6024275;0.06751;0.07237;0.0699375;0.2213;0.22555;0.2234225;1.94883;1.94883;1.94883;-0.59375;-0.59375;-0.59375;0.08127;0.08127;0.08127;0.20545;0.20546;0.205455;1.823084437;1.831390476;1.82723605;1.853388879;1.85339291;1.853390895;2.391200221;2.391269553;2.391234887;2.285544263;2.285586129;2.285565196;316.4986178;316.5014823;316.50005;111.9619599;111.9695181;111.965739;112.2635809;115.1518329;113.7082127;106.9774962;106.9820666;106.9797814;102.0927193;107.4275588;104.7601343;-0.32399;-0.31641;-0.3202;-0.27684;-0.27684;-0.27684;296.4165;296.4171;296.4168;57.8651;57.8991;57.8821;0.84695;0.84695;0.84695;1.85963;1.85964;1.859635;-0.31247;-0.31246;-0.312465;1.95058;1.95444;1.95251;-0.5577;-0.55087;-0.5542875;0.03621;0.04829;0.04225;0.25377;0.25445;0.25411;1.9499;1.9499;1.9499;-0.54445;-0.54445;-0.54445;0.04868;0.04868;0.04868;0.23571;0.23571;0.23571;41.81;41.81;41.81;57.2966329;60.32851609;58.81164333;57.10694557;67.23822233;62.17258395;56.04049068;71.70776702;63.87432594;53.88271577;69.1124314;61.49802712;51.88286663;63.33462368;57.60895863;16.96215733;34.72139452;25.84177592;16.91390975;43.72168084;30.3177953;18.16877424;51.02488096;34.59761597;18.07882444;52.97201687;35.52519389;17.08270951;51.96654959;34.52519882;-0.22081;-0.07905;10.557;-0.19467;1.98758;-0.28374;1.97018;-0.29295;1.9605;-0.28759;1.95416;-0.30797;91.77753237;-0.17968;-0.02824;0.4066;938;58.81164333;62.17258395;63.87432594;61.49802712;57.60895863
453;R-Furyl-H8BINAP;-0.07743;-0.07409;-0.0757975;-0.33498;-0.33423;-0.334605;283.9481;285.0264;284.48725;111.0757;112.8877;111.9817;1.1441;1.14449;1.144295;-0.40886;-0.40831;-0.408585;1.79619;1.79715;1.79667;-0.44013;-0.43977;-0.43995;0.16271;0.16283;0.16277;0.60058;0.60242;0.6015;1.96126;1.96246;1.9618375;-0.6399;-0.63948;-0.639725;0.06484;0.07939;0.0723;0.20189;0.20693;0.20448;1.94928;1.94947;1.949375;-0.60262;-0.60239;-0.602505;0.09063;0.09194;0.091285;0.19676;0.19747;0.197115;1.808874773;1.812294872;1.810526705;1.848642747;1.84913619;1.848889469;2.371335671;2.371716147;2.371525909;2.298615667;2.299356051;2.298985859;312.5680542;313.0101555;312.7891048;110.9957707;111.3499265;111.1728486;114.9489863;116.7260564;115.815441;103.2593727;103.3311307;103.2952517;101.0082039;108.6374287;104.7469266;-0.05391;-0.05139;-0.05269;-0.30117;-0.29969;-0.30043;350.0344;350.192;350.1132;100.1358;100.8715;100.50365;0.82758;0.82771;0.827645;1.86867;1.86982;1.869245;-0.33434;-0.33388;-0.33411;1.95982;1.96084;1.9603525;-0.59383;-0.58958;-0.5915925;0.03937;0.04382;0.041705;0.23456;0.23992;0.2373825;1.94755;1.94756;1.947555;-0.55266;-0.55211;-0.552385;0.05825;0.05903;0.05864;0.22594;0.22668;0.22631;43.48;43.53;43.505;49.13960072;50.63691895;49.83704559;47.88653715;54.2936503;51.0679815;44.69821198;52.62054177;48.67415881;41.4617443;46.37217107;43.89688875;35.45396583;38.35981396;36.87664733;7.076877235;19.8897497;13.36226162;4.695549624;25.96362734;15.25045;2.825517959;23.7583173;13.26984327;1.631820037;18.53326681;10.06825706;1.026966407;14.3331265;7.670653467;-0.22792;-0.08122;12.6495;-0.12504;1.98738;-0.28409;1.96983;-0.29801;1.96166;-0.2913;1.94859;-0.31294;94.43705517;-0.20576;-0.02659;1.6443;498.94;49.83704559;51.0679815;48.67415881;43.89688875;36.87664733
454;R-DTBM-H8BINAP;-0.37153;-0.35542;-0.3622575;-0.35579;-0.34357;-0.34968;223.6462;242.4835;233.06485;129.3095;147.1682;138.23885;1.18512;1.21817;1.201645;-0.45098;-0.41677;-0.433875;1.75369;1.77308;1.763385;-0.4196;-0.41864;-0.41912;0.18406;0.18422;0.18414;0.51572;0.56206;0.53889;1.94953;1.95242;1.9510225;-0.59925;-0.59376;-0.5961275;0.06764;0.07875;0.0737025;0.21229;0.21995;0.216905;1.94916;1.95242;1.95079;-0.59817;-0.59394;-0.596055;0.06751;0.06764;0.067575;0.21678;0.21837;0.217575;1.830467762;1.84028102;1.836153932;1.83667277;1.854169345;1.845421057;2.373387884;2.408293077;2.390840481;2.284475891;2.331835208;2.30815555;314.0009342;318.9764641;316.4886992;98.64896172;118.4367786;108.5428701;109.91344;122.7459262;115.7625842;97.78452442;105.91361;101.8490672;103.2536014;115.5857928;107.319816;-0.3355;-0.31452;-0.3245325;-0.32118;-0.30247;-0.311825;285.3974;306.6722;296.0348;43.8627;83.4472;63.65495;0.83888;0.85147;0.845175;1.85516;1.8765;1.86583;-0.32357;-0.30871;-0.31614;1.94701;1.9522;1.9494125;-0.55238;-0.54477;-0.54828;0.0406;0.0488;0.04504;0.24146;0.2555;0.24711;1.95043;1.95493;1.95268;-0.55337;-0.54536;-0.549365;0.04474;0.04697;0.045855;0.2361;0.24506;0.24058;41.42;43.19;42.305;51.38930274;67.18563766;57.77152861;53.82968158;73.45292036;61.9188753;52.88306897;76.04301347;63.46535902;47.98176788;74.48274298;61.70200463;42.73267563;69.20410103;58.34673494;9.073301549;39.56346841;21.93273242;11.21283595;50.819316;28.25709143;9.613383369;54.99353537;31.38500836;7.748197197;55.12812372;31.87196698;7.236014414;52.54322196;30.98404331;-0.22536;-0.07117;9.3482;-0.16648;1.98642;-0.28039;1.97192;-0.28836;1.96536;-0.28723;1.95359;-0.30867;91.94830522;-0.1819;-0.03352;3.022;1022.97;57.77152861;61.9188753;63.46535902;61.70200463;58.34673494
455;R-DTBM-C2-Tunephos;-0.38523;-0.36662;-0.37582;-0.3175;-0.31707;-0.317285;235.4639;236.6949;236.0794;130.236;131.0232;130.6296;1.21943;1.22141;1.22042;-0.45145;-0.44972;-0.450585;1.75295;1.75419;1.75357;-0.42461;-0.42316;-0.423885;0.187;0.18738;0.18719;0.54931;0.55242;0.550865;1.95188;1.9544;1.953065;-0.61046;-0.6021;-0.6061775;0.06834;0.07293;0.070745;0.22054;0.2259;0.223175;1.94855;1.94859;1.94857;-0.59681;-0.59654;-0.596675;0.08189;0.08238;0.082135;0.20241;0.20313;0.20277;1.816978816;1.828307171;1.822712896;1.852324504;1.853095056;1.85270978;2.394286221;2.396618284;2.395452253;2.279971917;2.280515167;2.280243542;315.4613651;316.5221544;315.9917598;111.4076566;112.3085834;111.85812;110.6579041;117.2539595;113.947037;107.1171284;107.3119405;107.2145344;102.6711422;106.0632466;104.3886127;-0.3422;-0.33396;-0.3382925;-0.27702;-0.27621;-0.276615;295.1493;297.1432;296.14625;60.6971;62.1724;61.43475;0.85259;0.85387;0.85323;1.85646;1.85995;1.858205;-0.31634;-0.31426;-0.3153;1.95008;1.95384;1.95187;-0.56144;-0.55411;-0.5577225;0.03593;0.04877;0.0423775;0.25222;0.25601;0.2540925;1.95016;1.95028;1.95022;-0.54795;-0.54756;-0.547755;0.04865;0.04955;0.0491;0.23325;0.23344;0.233345;41.57;41.82;41.695;55.92967819;61.37142431;58.64310191;56.61659736;69.58289368;63.0465986;55.76929141;73.53284349;64.63628552;53.8060683;70.88076557;62.35690961;52.23837689;65.26160888;58.70217405;15.18921335;37.85011919;26.59974672;16.3459748;50.15517348;33.19548756;17.69417552;56.4914383;37.06245467;17.81305275;57.97269717;37.92258152;17.37531523;56.83325458;37.11595498;-0.22542;-0.0836;10.714;-0.1817;1.98763;-0.28836;1.96928;-0.29791;1.95851;-0.29181;1.95417;-0.31108;91.90321857;-0.18129;-0.03441;0.6664;962.65;58.64310191;63.0465986;64.63628552;62.35690961;58.70217405
456;R-DMM-H8BINAP;-0.36719;-0.3464;-0.3541725;-0.34779;-0.34286;-0.345325;234.0841;245.2313;239.6577;129.2275;132.9761;131.1018;1.20487;1.20734;1.206105;-0.41348;-0.41063;-0.412055;1.77343;1.77843;1.77593;-0.42046;-0.41228;-0.41637;0.17567;0.17576;0.175715;0.57133;0.65048;0.610905;1.95189;1.95508;1.9538375;-0.60276;-0.59869;-0.6007025;0.06806;0.0765;0.070965;0.2133;0.22296;0.2192175;1.95;1.95452;1.95226;-0.60135;-0.59319;-0.59727;0.06749;0.06806;0.067775;0.21604;0.22296;0.2195;1.829239308;1.841651562;1.834465851;1.840911063;1.860536975;1.850724019;2.368130773;2.390844945;2.379487859;2.288508445;2.320341288;2.304424866;315.2130917;318.154432;316.6837618;99.59435967;118.9410811;109.2677204;110.4418164;123.4339745;115.2809415;99.76188402;109.5979436;104.6799138;102.4055003;113.4633887;106.001924;-0.33064;-0.31666;-0.3241675;-0.31886;-0.29495;-0.306905;293.9911;309.5503;301.7707;39.5694;85.0714;62.3204;0.84286;0.84488;0.84387;1.8612;1.87111;1.866155;-0.3212;-0.31014;-0.31567;1.9485;1.95403;1.9520425;-0.55768;-0.54632;-0.55208;0.04097;0.04562;0.0425475;0.24276;0.25397;0.248695;1.94607;1.95378;1.949925;-0.55001;-0.53896;-0.544485;0.04537;0.04973;0.04755;0.23104;0.24396;0.2375;41.78;42.93;42.355;51.02428486;62.58566746;56.809632;52.54794861;62.06473838;56.84043511;51.15259689;60.92523099;54.89952225;46.23973876;58.22531634;51.56231575;39.30651304;51.20486386;45.86680177;9.468116806;28.02443385;19.18206198;9.993172367;27.41605115;18.93737198;8.465516698;26.5932957;17.12339567;7.296476031;25.50047621;16.23679078;6.811337618;22.36612149;14.81316498;-0.22125;-0.06661;12.039;-0.19809;1.98621;-0.27534;1.97132;-0.28484;1.96538;-0.28272;1.95351;-0.30602;93.96328137;-0.18195;-0.02825;2.6463;754.41;56.809632;56.84043511;54.89952225;51.56231575;45.86680177
